exec_id,re
1c7d87040c8ec4d9,0.1922877299893196
1c7d87040c8ec4d9,0.28370217232782263
1c7d87040c8ec4d9,0.06605455296563773
1c7d87040c8ec4d9,0.03370217232782263
1c7d87040c8ec4d9,0.15471008212869725
1c7d87040c8ec4d9,0.14233925609074402
1c7d87040c8ec4d9,0.03370217232782263
1c7d87040c8ec4d9,0.19132173448037884
1c7d87040c8ec4d9,0.3134889001800383
1c7d87040c8ec4d9,0.15870217232782263
1c7d87040c8ec4d9,0.15471008212869725
1c7d87040c8ec4d9,0.15471008212869725
1c7d87040c8ec4d9,0.03370217232782263
1c7d87040c8ec4d9,0.021598527804610513
1c7d87040c8ec4d9,0.1889514881208864
1c7d87040c8ec4d9,0.30888514868397665
22224e58fdc9fb39,0.15870217232782263
1c7d87040c8ec4d9,0.06605455296563773
1c7d87040c8ec4d9,0.40870217232782263
1c7d87040c8ec4d9,0.19274817189390478
1c7d87040c8ec4d9,0.06821075983475292
1c7d87040c8ec4d9,0.024418419454167374
1c7d87040c8ec4d9,0.4389514881208864
1c7d87040c8ec4d9,0.18733179031751646
22224e58fdc9fb39,0.15923868139356784
1c7d87040c8ec4d9,0.06632173448037884
1c7d87040c8ec4d9,0.03396935384256375
6bef850fc5f66766,0.0668294341209974
1c7d87040c8ec4d9,0.18706246276651234
1c7d87040c8ec4d9,0.03396935384256375
1c7d87040c8ec4d9,0.0993019325302701
1c7d87040c8ec4d9,0.18326560824201965
1c7d87040c8ec4d9,0.15471008212869725
1c7d87040c8ec4d9,0.19105455296563773
22224e58fdc9fb39,0.06605455296563773
1c7d87040c8ec4d9,0.15471008212869725
1c7d87040c8ec4d9,0.021736947143572778
6e6b7c42e503b91d,0.03423868139356785
1c7d87040c8ec4d9,0.06605455296563773
1c7d87040c8ec4d9,0.17483005606752136
1c7d87040c8ec4d9,0.06632173448037884
1c7d87040c8ec4d9,0.27015914774030086
1c7d87040c8ec4d9,0.03370217232782263
1c7d87040c8ec4d9,0.03370217232782263
1c7d87040c8ec4d9,0.15870217232782263
22224e58fdc9fb39,0.1880284582754531
1c7d87040c8ec4d9,0.03370217232782263
1c7d87040c8ec4d9,0.18679528125177122
ff957783fa2d4224,0.03451015498083493
ff957783fa2d4224,0.22038083891326818
ff957783fa2d4224,0.15525088326696843
ff957783fa2d4224,0.03478377460436499
ff957783fa2d4224,0.27997940967970136
ff957783fa2d4224,0.03396935384256375
ff957783fa2d4224,0.15951015498083493
ff957783fa2d4224,0.06713615524218008
ff957783fa2d4224,0.40525088326696845
ff957783fa2d4224,0.15525088326696843
ff957783fa2d4224,0.2839693538425637
ff957783fa2d4224,0.19274817189390478
2c424bdd9e9afb0b,0.17937260456810133
ff957783fa2d4224,0.284783774604365
33848150a38dfb02,0.3174119209019731
ff957783fa2d4224,0.14673694714357277
ff957783fa2d4224,0.06659106203138294
ff957783fa2d4224,0.34492254304494596
ff957783fa2d4224,0.03451015498083493
7abc9f51e4c44c20,0.06591928049314195
ff957783fa2d4224,0.0668294341209974
ff957783fa2d4224,0.0668294341209974
ff957783fa2d4224,0.054089327781387864
ff957783fa2d4224,0.18760326390478352
ff957783fa2d4224,0.021598527804610513
ff957783fa2d4224,0.19132173448037884
ff957783fa2d4224,0.1922877299893196
ff957783fa2d4224,0.06686253561865002
ff957783fa2d4224,0.15525088326696843
ff957783fa2d4224,0.15497940967970136
ff957783fa2d4224,0.3498932826468971
ff957783fa2d4224,0.03423868139356785
ff957783fa2d4224,0.18760326390478352
ff957783fa2d4224,0.15525088326696843
33848150a38dfb02,0.09872566492675328
ff957783fa2d4224,0.219922543044946
ff957783fa2d4224,0.0668294341209974
ff957783fa2d4224,0.06632173448037884
33848150a38dfb02,0.03478377460436499
33848150a38dfb02,0.18787688352831358
ff957783fa2d4224,0.03423868139356785
ff957783fa2d4224,0.31686253561865
ff957783fa2d4224,0.21946639321288677
ff957783fa2d4224,0.159783774604365
ff957783fa2d4224,0.06728772998931958
ff957783fa2d4224,0.03451015498083493
ff957783fa2d4224,0.1875701624071309
ff957783fa2d4224,0.3130284582754531
ff957783fa2d4224,0.03451015498083493
ff957783fa2d4224,0.15951015498083493
7d37e358a08c8042,0.37104776533375516
7d37e358a08c8042,0.2514287337502763
5c6c0af1b9410b8f,0.19132173448037884
5c6c0af1b9410b8f,0.19367549381186405
5c6c0af1b9410b8f,0.06867549381186405
5c6c0af1b9410b8f,0.03370217232782263
5c6c0af1b9410b8f,0.15870217232782263
5c6c0af1b9410b8f,0.269640879982791
5c6c0af1b9410b8f,0.06774817189390478
5c6c0af1b9410b8f,0.1584371368493445
5c6c0af1b9410b8f,0.4389514881208864
5c6c0af1b9410b8f,0.3160545529656377
5c6c0af1b9410b8f,0.15444290061395613
5c6c0af1b9410b8f,0.31179528125177125
5c6c0af1b9410b8f,0.03370217232782263
5c6c0af1b9410b8f,0.10010055253171987
5c6c0af1b9410b8f,0.19105455296563773
5c6c0af1b9410b8f,0.0539509084424256
979f0c5e2d575062,0.022165081378037466
5c6c0af1b9410b8f,0.03343713684934449
5c6c0af1b9410b8f,0.03343713684934449
5c6c0af1b9410b8f,0.28370217232782263
5c6c0af1b9410b8f,0.03396935384256375
83f35a9554b0f33b,0.022165081378037466
5c6c0af1b9410b8f,0.15870217232782263
5c6c0af1b9410b8f,0.06867549381186405
c2110b863f05e3cf,0.06632173448037884
5c6c0af1b9410b8f,0.4223607746092718
5c6c0af1b9410b8f,0.225563140472568
5c6c0af1b9410b8f,0.27015914774030086
5c6c0af1b9410b8f,0.15896935384256375
5c6c0af1b9410b8f,0.06821075983475292
5c6c0af1b9410b8f,0.18941622209799755
5c6c0af1b9410b8f,0.15896935384256375
5c6c0af1b9410b8f,0.19132173448037884
5c6c0af1b9410b8f,0.18706246276651234
cebaaa9022a9a5b1,0.15471008212869725
5c6c0af1b9410b8f,0.10056314047256801
5c6c0af1b9410b8f,0.06821075983475292
5c6c0af1b9410b8f,0.2212275070859206
5c6c0af1b9410b8f,0.03396935384256375
5c6c0af1b9410b8f,0.19078951748715958
5c6c0af1b9410b8f,0.2213038687587015
55f29630db10bc84,0.03125429207252596
55f29630db10bc84,0.3246010055303451
2c668b17e3cfc51a,0.07511343159471448
8ba7c6759dbf7dc9,0.4064313400642219
55f29630db10bc84,0.35267437890452935
667dd8a5571f94e8,0.10417874605797774
55f29630db10bc84,0.1776200018083028
55f29630db10bc84,0.22767437890452938
2c668b17e3cfc51a,0.3246010055303451
55f29630db10bc84,0.30088100967823367
55f29630db10bc84,0.17851846936288765
55f29630db10bc84,0.1761654766092544
f43672de91acc016,0.29801590830453806
55f29630db10bc84,0.3532291292785099
667dd8a5571f94e8,0.05288633760337315
f43672de91acc016,0.2899597820661789
55f29630db10bc84,0.20267305644080225
2c668b17e3cfc51a,0.07767305644080225
55f29630db10bc84,0.20267305644080225
55f29630db10bc84,0.15625429207252595
44c66c61a689703b,0.17355670944280924
55f29630db10bc84,0.32417072525961743
667dd8a5571f94e8,0.16808002489968205
bda92ae03c0efb3d,0.03761192450160679
2c668b17e3cfc51a,0.2316026982839159
8beb599a52f8f2f0,0.28128862865273363
2c668b17e3cfc51a,0.20003343183733574
2c668b17e3cfc51a,0.4425781018597402
55f29630db10bc84,0.1562510730181315
cdb55ac44239f992,0.1562510730181315
b319ae5b55430920,0.5212435391755224
2c668b17e3cfc51a,0.3146077298076364
8beb599a52f8f2f0,0.28130257788844304
44c66c61a689703b,0.20725731429672722
aac9205728d7f743,0.03794670615863181
55f29630db10bc84,0.28887524022646005
2c668b17e3cfc51a,0.1627402401782442
2c668b17e3cfc51a,0.23274438957582172
f43672de91acc016,0.05168455729610386
2c668b17e3cfc51a,0.17588100967823367
2c668b17e3cfc51a,0.1769817833185267
8beb599a52f8f2f0,0.1504805175157012
2c668b17e3cfc51a,0.053518469362887656
55f29630db10bc84,0.2877402401782442
55f29630db10bc84,0.08507790870333874
55f29630db10bc84,0.32767305644080225
1f659669f07c475b,0.15656010224000072
55f29630db10bc84,0.32767305644080225
55f29630db10bc84,0.1562510730181315
667dd8a5571f94e8,0.16346497391614168
55f29630db10bc84,0.28887524022646005
55f29630db10bc84,0.28125
2c668b17e3cfc51a,0.17588100967823367
55f29630db10bc84,0.32767305644080225
8beb599a52f8f2f0,0.28128862865273363
55f29630db10bc84,0.03125429207252596
2c668b17e3cfc51a,0.32503343183733574
55f29630db10bc84,0.1627402401782442
2c668b17e3cfc51a,0.23274438957582172
667dd8a5571f94e8,0.35142586891982586
55f29630db10bc84,0.462950595773451
2c668b17e3cfc51a,0.3272277539162337
8beb599a52f8f2f0,0.30059868878347595
55f29630db10bc84,0.3374543673972962
2c668b17e3cfc51a,0.44917072525961743
2c668b17e3cfc51a,0.1776200018083028
2c668b17e3cfc51a,0.05763501653743854
e9a57869a6c8b8f5,0.036066778392260565
47450effa6277921,0.15764063149841162
e9a57869a6c8b8f5,0.0813342844512939
e9a57869a6c8b8f5,0.04855670944280924
e9a57869a6c8b8f5,0.2063342844512939
7500ff4d06c3d157,0.07460100553034513
e9a57869a6c8b8f5,0.04828523585554217
7500ff4d06c3d157,0.19917072525961743
e9a57869a6c8b8f5,0.0813342844512939
e9a57869a6c8b8f5,0.04855670944280924
7500ff4d06c3d157,0.1761654766092544
e9a57869a6c8b8f5,0.04828523585554217
e9a57869a6c8b8f5,0.2058759885829717
e9a57869a6c8b8f5,0.2907901280613142
f4e0bd9e32049120,0.05258267347216136
e9a57869a6c8b8f5,0.17355670944280924
7500ff4d06c3d157,0.1077443895758217
7500ff4d06c3d157,0.20222775391623368
e9a57869a6c8b8f5,0.4567947263558791
7500ff4d06c3d157,0.05228115537721254
e9a57869a6c8b8f5,0.41092406698077233
e9a57869a6c8b8f5,0.16078350160554708
e9a57869a6c8b8f5,0.04828523585554217
af5538093ac7447d,0.05258267347216136
7500ff4d06c3d157,0.32678459742792815
e9a57869a6c8b8f5,0.2371722248677794
e9a57869a6c8b8f5,0.08179472635587909
e9a57869a6c8b8f5,0.2058759885829717
e9a57869a6c8b8f5,0.17355670944280924
e9a57869a6c8b8f5,0.33133428445129387
e9a57869a6c8b8f5,0.04855670944280924
e9a57869a6c8b8f5,0.23361355426866431
e9a57869a6c8b8f5,0.2058759885829717
089579ef7d449d06,0.4235567094428092
089579ef7d449d06,0.17328523585554217
a78de91f1c112dcd,0.28137983519391035
089579ef7d449d06,0.16165908440084328
7aab82a3091616a7,0.19874259102515274
7aab82a3091616a7,0.19917072525961743
7aab82a3091616a7,0.052917344956901445
089579ef7d449d06,0.2063342844512939
7aab82a3091616a7,0.30145208957653813
563f066b573aa66e,0.4782291292785099
5e5daeb470797088,0.16150778884430314
5e5daeb470797088,0.16533202546493503
ac051b62faea698a,0.15627682545328725
a78107ea5b761dda,0.2977487267897969
a78107ea5b761dda,0.17274872678979694
a78107ea5b761dda,0.035645082266584825
672bb976881ad1bb,0.2899597820661789
a78107ea5b761dda,0.035645082266584825
a78107ea5b761dda,0.17274872678979694
5f1644e8bf07a895,0.17274872678979694
a78107ea5b761dda,0.08225731429672722
a78107ea5b761dda,0.08225731429672722
a78107ea5b761dda,0.17274872678979694
a78107ea5b761dda,0.04774872678979694
a78107ea5b761dda,0.20725731429672722
a78107ea5b761dda,0.20725731429672722
a78107ea5b761dda,0.2977487267897969
a78107ea5b761dda,0.20725731429672722
a78107ea5b761dda,0.17274872678979694
a78107ea5b761dda,0.04774872678979694
a78107ea5b761dda,0.08225731429672722
5230aa3bdef676cb,0.04774872678979694
a78107ea5b761dda,0.17274872678979694
a78107ea5b761dda,0.04774872678979694
a78107ea5b761dda,0.04774872678979694
a78107ea5b761dda,0.1636420219078376
a78107ea5b761dda,0.08225731429672722
a78107ea5b761dda,0.20725731429672722
a78107ea5b761dda,0.2067947263558791
a78107ea5b761dda,0.11393983710887141
28e581e97b93df0e,0.4068176265915584
858c9a21e14b3b3f,0.29801590830453806
858c9a21e14b3b3f,0.1724836913113188
858c9a21e14b3b3f,0.17301590830453806
858c9a21e14b3b3f,0.04801590830453806
858c9a21e14b3b3f,0.4572573142967272
858c9a21e14b3b3f,0.08225731429672722
858c9a21e14b3b3f,0.20725731429672722
858c9a21e14b3b3f,0.04774872678979694
858c9a21e14b3b3f,0.04801590830453806
858c9a21e14b3b3f,0.3317947263558791
858c9a21e14b3b3f,0.2067947263558791
858c9a21e14b3b3f,0.17328523585554217
858c9a21e14b3b3f,0.3317947263558791
858c9a21e14b3b3f,0.04774872678979694
858c9a21e14b3b3f,0.2067947263558791
858c9a21e14b3b3f,0.3317947263558791
858c9a21e14b3b3f,0.2058759885829717
858c9a21e14b3b3f,0.04828523585554217
858c9a21e14b3b3f,0.035783501605547094
858c9a21e14b3b3f,0.20725731429672722
858c9a21e14b3b3f,0.17274872678979694
858c9a21e14b3b3f,0.04801590830453806
858c9a21e14b3b3f,0.04828523585554217
09482c2dcfc397b5,0.2371722248677794
858c9a21e14b3b3f,0.17328523585554217
858c9a21e14b3b3f,0.1643716742372511
858c9a21e14b3b3f,0.20725731429672722
858c9a21e14b3b3f,0.17301590830453806
858c9a21e14b3b3f,0.3322573142967272
858c9a21e14b3b3f,0.04774872678979694
858c9a21e14b3b3f,0.2977487267897969
858c9a21e14b3b3f,0.08179472635587909
858c9a21e14b3b3f,0.04801590830453806
858c9a21e14b3b3f,0.04774872678979694
858c9a21e14b3b3f,0.29801590830453806
858c9a21e14b3b3f,0.33133428445129387
ac643664e68518c6,0.4567947263558791
858c9a21e14b3b3f,0.17301590830453806
858c9a21e14b3b3f,0.1607835016055471
858c9a21e14b3b3f,0.35088173160098446
858c9a21e14b3b3f,0.04801590830453806
ac643664e68518c6,0.2063342844512939
858c9a21e14b3b3f,0.04801590830453806
858c9a21e14b3b3f,0.17274872678979694
858c9a21e14b3b3f,0.17301590830453806
858c9a21e14b3b3f,0.2063342844512939
98023b8f1f419cc8,0.38800135441156647
0c3071ae25f0b4e6,0.27619419169931814
3341fa884ae15774,0.27476898936834726
baac1e09bdda4b6b,0.29801590830453806
baac1e09bdda4b6b,0.17328523585554217
baac1e09bdda4b6b,0.2982852358555422
baac1e09bdda4b6b,0.2067947263558791
baac1e09bdda4b6b,0.1607835016055471
baac1e09bdda4b6b,0.19789860164829837
825a8023ef030f12,0.3183721352770431
bb43b9a78cdbc68c,0.4232852358555422
baac1e09bdda4b6b,0.17328523585554217
baac1e09bdda4b6b,0.17301590830453806
baac1e09bdda4b6b,0.4484197115869723
baac1e09bdda4b6b,0.29801590830453806
baac1e09bdda4b6b,0.04828523585554217
baac1e09bdda4b6b,0.04828523585554217
baac1e09bdda4b6b,0.04828523585554217
baac1e09bdda4b6b,0.17328523585554217
baac1e09bdda4b6b,0.2063342844512939
baac1e09bdda4b6b,0.2067947263558791
baac1e09bdda4b6b,0.17328523585554217
baac1e09bdda4b6b,0.17328523585554217
baac1e09bdda4b6b,0.04801590830453806
baac1e09bdda4b6b,0.04801590830453806
baac1e09bdda4b6b,0.17328523585554217
baac1e09bdda4b6b,0.04828523585554217
baac1e09bdda4b6b,0.17301590830453806
baac1e09bdda4b6b,0.04774872678979694
baac1e09bdda4b6b,0.17328523585554217
baac1e09bdda4b6b,0.2063342844512939
baac1e09bdda4b6b,0.04828523585554217
baac1e09bdda4b6b,0.2067947263558791
baac1e09bdda4b6b,0.04828523585554217
77169096085c1b6f,0.08041983875091249
baac1e09bdda4b6b,0.04801590830453806
baac1e09bdda4b6b,0.2982852358555422
baac1e09bdda4b6b,0.17301590830453806
baac1e09bdda4b6b,0.1607835016055471
baac1e09bdda4b6b,0.04828523585554217
bb43b9a78cdbc68c,0.17355670944280924
baac1e09bdda4b6b,0.16064508226658483
baac1e09bdda4b6b,0.17328523585554217
baac1e09bdda4b6b,0.2982852358555422
baac1e09bdda4b6b,0.17328523585554217
4aa8fcef03e3d323,0.40630257788844304
8c40e4f1672e7b41,0.4118125259936464
8c40e4f1672e7b41,0.03314280398394913
5db8dc143608bb24,0.1724836913113188
e76fb4917a78b80e,0.4129467061586318
5db8dc143608bb24,0.04774872678979694
5db8dc143608bb24,0.11334848699224441
5db8dc143608bb24,0.04801590830453806
5db8dc143608bb24,0.17274872678979694
5db8dc143608bb24,0.08225731429672722
5db8dc143608bb24,0.23834848699224442
5db8dc143608bb24,0.038821215935796516
5db8dc143608bb24,0.3322573142967272
5db8dc143608bb24,0.17274872678979694
5db8dc143608bb24,0.20725731429672722
1042d36442cc8a3a,0.04801590830453806
5db8dc143608bb24,0.33272204827383833
5db8dc143608bb24,0.035645082266584825
5db8dc143608bb24,0.17274872678979694
5db8dc143608bb24,0.17274872678979694
5db8dc143608bb24,0.08225731429672722
5db8dc143608bb24,0.20725731429672722
1042d36442cc8a3a,0.17274872678979694
5db8dc143608bb24,0.16382121593579652
5db8dc143608bb24,0.17274872678979694
5db8dc143608bb24,0.1724836913113188
5db8dc143608bb24,0.035783501605547094
5db8dc143608bb24,0.11334848699224441
1042d36442cc8a3a,0.3317947263558791
5db8dc143608bb24,0.08225731429672722
5db8dc143608bb24,0.04774872678979694
5db8dc143608bb24,0.20772204827383836
5db8dc143608bb24,0.0474836913113188
5db8dc143608bb24,0.1724836913113188
46e8df5746db500f,0.17328523585554217
5db8dc143608bb24,0.17274872678979694
5db8dc143608bb24,0.035645082266584825
89fbd923d43e9c70,0.05796669626624487
5db8dc143608bb24,0.04774872678979694
5db8dc143608bb24,0.04774872678979694
47996a8de714f66c,0.3430558443738491
2bcf829a209bcd7d,0.04828523585554217
e07c831662449823,0.44131946174546827
753cfb319dcc5877,0.05168455729610386
2bcf829a209bcd7d,0.17301590830453806
753cfb319dcc5877,0.3066528535685975
e1a1d9294b0d5922,0.32678459742792815
e1a1d9294b0d5922,0.22878602568875345
4ad20d26566ec4b2,0.28137983519391035
753cfb319dcc5877,0.17851846936288765
753cfb319dcc5877,0.19874259102515274
753cfb319dcc5877,0.05228115537721254
753cfb319dcc5877,0.17758267347216136
753cfb319dcc5877,0.23274438957582172
753cfb319dcc5877,0.20222775391623368
753cfb319dcc5877,0.20178459742792815
e1a1d9294b0d5922,0.03904596723554278
e1a1d9294b0d5922,0.07722775391623368
e1a1d9294b0d5922,0.15973623590921243
2bcf829a209bcd7d,0.04855670944280924
753cfb319dcc5877,0.3577443895758217
753cfb319dcc5877,0.19874259102515274
2bcf829a209bcd7d,0.17301590830453806
753cfb319dcc5877,0.31051838880571586
753cfb319dcc5877,0.19917072525961743
e1a1d9294b0d5922,0.20222775391623368
753cfb319dcc5877,0.17674084858008482
753cfb319dcc5877,0.17728115537721253
e1a1d9294b0d5922,0.3011654766092544
2bcf829a209bcd7d,0.08179472635587909
753cfb319dcc5877,0.2878959449334861
e1a1d9294b0d5922,0.10378602568875346
ddd5c7626bd8b925,0.17975338915216652
2bcf829a209bcd7d,0.04801590830453806
2bcf829a209bcd7d,0.2982852358555422
753cfb319dcc5877,0.17943684880337685
e1a1d9294b0d5922,0.4522277539162337
2bcf829a209bcd7d,0.45587598858297174
753cfb319dcc5877,0.053216834141763064
2bcf829a209bcd7d,0.28592406698077233
e1a1d9294b0d5922,0.4522277539162337
e1a1d9294b0d5922,0.06797404555026018
e1a1d9294b0d5922,0.32678459742792815
e1a1d9294b0d5922,0.20222775391623368
2bcf829a209bcd7d,0.2982852358555422
753cfb319dcc5877,0.03789594493348609
e1a1d9294b0d5922,0.09400323575597716
e1a1d9294b0d5922,0.17645208957653813
753cfb319dcc5877,0.07634358697588557
0db884c5de874339,0.34872664268824854
753cfb319dcc5877,0.17728115537721253
753cfb319dcc5877,0.2878959449334861
e1a1d9294b0d5922,0.07374259102515274
753cfb319dcc5877,0.20222775391623368
d8a352df390b3352,0.10473575959439704
e1a1d9294b0d5922,0.19917072525961743
e1a1d9294b0d5922,0.07947572690170615
e1a1d9294b0d5922,0.2711245881495665
753cfb319dcc5877,0.19874259102515274
d8a352df390b3352,0.2005438289916179
e1a1d9294b0d5922,0.3272277539162337
e1a1d9294b0d5922,0.10434506813526
2bcf829a209bcd7d,0.17328523585554217
e1a1d9294b0d5922,0.22934506813526
753cfb319dcc5877,0.053822250620275215
753cfb319dcc5877,0.16289594493348608
753cfb319dcc5877,0.31422524135341967
2bcf829a209bcd7d,0.08179472635587909
2bcf829a209bcd7d,0.17355670944280924
e1a1d9294b0d5922,0.10267437890452938
e1a1d9294b0d5922,0.17821683414176306
2bcf829a209bcd7d,0.04855670944280924
e1a1d9294b0d5922,0.03904596723554278
2bcf829a209bcd7d,0.17328523585554217
753cfb319dcc5877,0.07678459742792815
753cfb319dcc5877,0.0724710645393366
e1a1d9294b0d5922,0.10267437890452938
e1a1d9294b0d5922,0.23274438957582172
753cfb319dcc5877,0.3577443895758217
2f0c03ccb5caab9c,0.17301590830453806
2f0c03ccb5caab9c,0.04828523585554217
e8cc9ea4bb34d341,0.5170838181408107
386b6154d8f525d3,0.39415402149498313
386b6154d8f525d3,0.1579668290103847
8c36b089cf4a4716,0.5333416630089356
bc1cc3df88336ccd,0.08272204827383836
5b830142b2e0f9de,0.29801590830453806
bc1cc3df88336ccd,0.04801590830453806
bc1cc3df88336ccd,0.2977487267897969
bc1cc3df88336ccd,0.08225731429672722
fe36f6d7c0503d18,0.44894296756190927
5b830142b2e0f9de,0.17301590830453806
5b830142b2e0f9de,0.04801590830453806
bc1cc3df88336ccd,0.0474836913113188
5b830142b2e0f9de,0.17301590830453806
bc1cc3df88336ccd,0.08272204827383836
5b830142b2e0f9de,0.17301590830453806
5b830142b2e0f9de,0.08179472635587909
bc1cc3df88336ccd,0.0474836913113188
0d21bfc858417d89,0.08179472635587909
bc1cc3df88336ccd,0.2395333332617614
5885ec88f4ebde96,0.03264063149841161
7f94c93a0f2c44e0,0.5012175070566375
7625b50eb9a70dcd,0.16135863932402597
967bce779d5fd9d7,0.24806761320983423
6ddfa819f9b67916,0.15633691446865072
0bd95755d1a3458e,0.1607835016055471
50d7e3e12c15a2eb,0.40407034879641557
48057c42cb168035,0.2828820605779969
8ee71d2f9427fd79,0.2827994381818722
19055a551e73522d,0.04774872678979694
19055a551e73522d,0.29801590830453806
19055a551e73522d,0.04828523585554217
19055a551e73522d,0.04801590830453806
19055a551e73522d,0.035783501605547094
19055a551e73522d,0.17301590830453806
19055a551e73522d,0.04828523585554217
19055a551e73522d,0.16495978206617887
19055a551e73522d,0.037778242311987814
19055a551e73522d,0.08179472635587909
19055a551e73522d,0.17274872678979694
19055a551e73522d,0.17274872678979694
19055a551e73522d,0.17328523585554217
19055a551e73522d,0.2982852358555422
19055a551e73522d,0.04774872678979694
19055a551e73522d,0.16078350160554708
19055a551e73522d,0.17301590830453806
19055a551e73522d,0.04828523585554217
19055a551e73522d,0.08179472635587909
19055a551e73522d,0.17301590830453806
19055a551e73522d,0.04774872678979694
19055a551e73522d,0.04774872678979694
19055a551e73522d,0.2982852358555422
19055a551e73522d,0.04828523585554217
19055a551e73522d,0.17328523585554217
19055a551e73522d,0.45633428445129387
19055a551e73522d,0.2982852358555422
19055a551e73522d,0.17301590830453806
19055a551e73522d,0.17301590830453806
19055a551e73522d,0.04774872678979694
19055a551e73522d,0.08179472635587909
19055a551e73522d,0.16078350160554708
19055a551e73522d,0.04828523585554217
19055a551e73522d,0.2063342844512939
19055a551e73522d,0.17301590830453806
19055a551e73522d,0.17328523585554217
19055a551e73522d,0.0488303290663393
59399c64e7fcf6f4,0.2063342844512939
19055a551e73522d,0.04801590830453806
19055a551e73522d,0.08179472635587909
19055a551e73522d,0.17328523585554217
19055a551e73522d,0.17274872678979694
6e4c875ebcf1ccaf,0.2982852358555422
19055a551e73522d,0.3322573142967272
19055a551e73522d,0.17274872678979694
19055a551e73522d,0.3322573142967272
841aeddffd538977,0.2776279781753409
b766d5d5c2488231,0.15703223021785653
4d70bae965801e46,0.17328523585554217
4d70bae965801e46,0.04828523585554217
4d70bae965801e46,0.0813342844512939
4d70bae965801e46,0.17328523585554217
af3e01917130f685,0.2993840064221884
4d70bae965801e46,0.17328523585554217
4d70bae965801e46,0.04855670944280924
4d70bae965801e46,0.04828523585554217
4d70bae965801e46,0.17328523585554217
4d70bae965801e46,0.33133428445129387
4d70bae965801e46,0.035783501605547094
4d70bae965801e46,0.2063342844512939
4d70bae965801e46,0.4232852358555422
4d70bae965801e46,0.11393983710887141
4d70bae965801e46,0.2982852358555422
4d70bae965801e46,0.17328523585554217
4d70bae965801e46,0.2982852358555422
4d70bae965801e46,0.0813342844512939
4d70bae965801e46,0.04910609472613235
4d70bae965801e46,0.1607835016055471
4d70bae965801e46,0.04855670944280924
4d70bae965801e46,0.0813342844512939
4d70bae965801e46,0.2985567094428092
4d70bae965801e46,0.17355670944280924
4d70bae965801e46,0.17328523585554217
af3e01917130f685,0.17410609472613237
4d70bae965801e46,0.17355670944280924
